"VendorID","passenger_count","trip_distance_miles","pickup_longitude","pickup_latitude","RatecodeID","dropoff_longitude","dropoff_latitude","payment_type","total_amount","pickup_hour","pickup_timeOfDay","trip_distance","speed","trip_duration","temp","hum","vis","cond","fog","rain","gasprice","weekday"
"Creative Mobile Technologies, LLC",1,1.7,-74.003059387207,40.7496223449707,"Standard rate",-73.9824142456055,40.7570686340332,"Credit card",11.15,14,"afternoon",2.735878,9.57746478873239,639,25,76,12,"Overcast",0,0,1.133,"Donnerstag"
"VeriFone Inc.",5,0.62,-74.0003662109375,40.7378311157227,"Standard rate",-74.0019912719727,40.7295188903809,"Credit card",6.62,13,"afternoon",0.9977908,12,186,26.7,35,12,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,17.9,-73.7819519042969,40.6445808410645,"JFK",-73.989143371582,40.7349090576172,"Credit card",62.34,20,"evening",28.807186,32.5126135216953,1982,8.3,90,4,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",1,1.85,-73.9849700927734,40.7280731201172,"Standard rate",-73.9802093505859,40.7486801147461,"Cash",11.8,16,"afternoon",2.977279,8.98785425101215,741,26.7,40,12,"Scattered Clouds",0,0,1.155,"Mittwoch"
"VeriFone Inc.",5,2.51,-73.9522933959961,40.7663879394531,"Standard rate",-73.9838790893555,40.7618370056152,"Credit card",17,9,"morning",4.0394434,8.32044198895028,1086,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",1,2.17,-73.9535064697266,40.767219543457,"Standard rate",-73.978630065918,40.7578582763672,"Cash",9.8,9,"morning",3.4922678,14.6292134831461,534,8.3,86,8,"Light Rain",0,1,1.264,"Dienstag"
"VeriFone Inc.",1,2.27,-73.9764404296875,40.7808303833008,"Standard rate",-73.9456100463867,40.7738304138184,"Credit card",16,18,"afternoon",3.6532018,9.17171717171717,891,21.7,93,6,"Overcast",0,0,1.133,"Donnerstag"
"VeriFone Inc.",3,2.34,-73.9628601074219,40.7626800537109,"Standard rate",-73.9919891357422,40.7517585754395,"Cash",11.3,18,"afternoon",3.7658556,11.3684210526316,741,2.8,50,16,"Partly Cloudy",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,2.9,-74.00927734375,40.7154998779297,"Standard rate",-73.9787216186524,40.6901893615723,"Credit card",15.95,21,"evening",4.667086,14.5403899721448,718,21.1,87,14,"Mostly Cloudy",0,0,1.133,"Donnerstag"
"VeriFone Inc.",5,1.39,-74.0047988891602,40.7234306335449,"Standard rate",-74.0082015991211,40.7113494873047,"Cash",10.3,16,"afternoon",2.2369826,7.38053097345133,678,25.6,46,16,"Clear",0,0,1.264,"Montag"
"VeriFone Inc.",2,1.99,-73.9742965698242,40.7621192932129,"Standard rate",-73.9551620483399,40.7857704162598,"Cash",10.3,19,"evening",3.2025866,13.6717557251908,524,24.4,46,12,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",1,0.51,-73.988883972168,40.730655670166,"Standard rate",-73.9862976074219,40.7272338867188,"Credit card",8.19,14,"afternoon",0.8207634,5.23076923076923,351,8.9,39,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,1.5,-74.0029678344727,40.7603797912598,"Standard rate",-73.9838027954102,40.7608795166016,"Cash",10.3,15,"afternoon",2.41401,7.58426966292135,712,3.9,49,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",6,1.85,-73.9553604125977,40.7885360717773,"Standard rate",-73.9628067016602,40.7674102783203,"Cash",9.8,18,"afternoon",2.977279,11.6637478108581,571,11.1,43,16,"Overcast",0,0,1.297,"Samstag"
"VeriFone Inc.",1,0.4,-73.9525680541992,40.7725028991699,"Standard rate",-73.9486236572266,40.7764358520508,"Cash",4.8,0,"night",0.643736,15.3191489361702,94,5.6,51,16,"Overcast",0,0,1.284,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.5,-73.9409332275391,40.7925872802734,"Standard rate",-73.9560623168945,40.7846946716309,"Credit card",8,18,"afternoon",2.41401,14.55525606469,371,7.2,60,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,1.71,-73.972526550293,40.7494277954102,"Standard rate",-73.9572219848633,40.7660598754883,"Credit card",11.76,17,"afternoon",2.7519714,12.6147540983607,488,25,45,16,"Partly Cloudy",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,1.1,-73.9793548583984,40.7499656677246,"Standard rate",-73.9716796875,40.7629508972168,"Cash",8.3,20,"evening",1.770274,9.54216867469879,415,8.9,68,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,9.7,-73.8706588745117,40.7736167907715,"Standard rate",-73.9373931884766,40.8450889587402,"Cash",39.84,17,"afternoon",15.610598,17.6810126582278,1975,7.2,56,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",5,1.32,-73.9836730957031,40.721549987793,"Standard rate",-73.9899978637695,40.7349891662598,"Cash",7.3,10,"morning",2.1243288,13.6945244956772,347,25,36,12,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",1,2.6,-73.9883575439453,40.7185173034668,"Standard rate",-73.9590148925781,40.6994361877441,"Cash",12.8,16,"afternoon",4.184284,13.5064935064935,693,26.7,40,12,"Scattered Clouds",0,0,1.155,"Mittwoch"
"VeriFone Inc.",1,1.24,-73.9795684814453,40.7627983093262,"Standard rate",-73.9924850463867,40.7586212158203,"Cash",9.3,15,"afternoon",1.9955816,7.35420098846788,607,11.7,48,8,"Light Rain",0,1,1.297,"Samstag"
"VeriFone Inc.",1,4.48,-73.9631271362305,40.7708206176758,"Standard rate",-73.9533538818359,40.8222579956055,"Credit card",24.36,7,"morning",7.2098432,10.7663551401869,1498,22.8,44,14,"Partly Cloudy",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,0.92,-73.9955368041992,40.7233390808106,"Standard rate",-73.9891586303711,40.7362785339356,"Cash",6.3,20,"evening",1.4805928,15.622641509434,212,21.7,51,14,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,6,-73.9546051025391,40.7673301696777,"Standard rate",-74.004020690918,40.7104835510254,"Credit card",20.3,7,"morning",9.65604,34.7826086956522,621,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",2,2.18,-73.9702224731445,40.7890472412109,"Standard rate",-73.9466171264649,40.8016395568848,"Cash",11.8,18,"afternoon",3.5083612,11.3739130434783,690,8.9,89,6,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",2,5.09,-73.9470138549805,40.7764053344727,"Standard rate",-73.9961471557617,40.7254333496094,"Cash",16.3,8,"morning",8.1915406,29.1319554848967,629,10,59,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",3,1.79,-73.9550170898438,40.7690696716309,"Standard rate",-73.953239440918,40.7883491516113,"Credit card",9.3,6,"night",2.8807186,18.3068181818182,352,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",1,1.84,-73.9798126220703,40.7524185180664,"Standard rate",-73.9857635498047,40.7310104370117,"Credit card",10.8,13,"afternoon",2.9611856,12.5454545454545,528,15,48,16,"Partly Cloudy",0,0,1.297,"Samstag"
"VeriFone Inc.",2,3.96,-73.9830703735352,40.7507019042969,"Standard rate",-74.0098648071289,40.7057151794434,"Credit card",17.16,3,"night",6.3729864,20.4533715925395,697,7.8,47,16,"Overcast",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,1.1,-73.9554290771484,40.7173080444336,"Standard rate",-73.9544143676758,40.7307891845703,"Cash",7.3,3,"night",1.770274,14.3478260869565,276,5,55,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,2.5,-73.9462585449219,40.7727508544922,"Standard rate",-73.9520874023438,40.7981147766113,"Cash",11.3,13,"afternoon",4.02335,13.1004366812227,687,22.2,61,16,"Scattered Clouds",0,0,1.264,"Montag"
"VeriFone Inc.",3,3.64,-73.9879684448242,40.7189025878906,"Standard rate",-73.9899368286133,40.7567672729492,"Credit card",16.8,21,"evening",5.8579976,10.6019417475728,1236,21.1,87,14,"Mostly Cloudy",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,4.13,-73.9773178100586,40.7494888305664,"Standard rate",-73.9695892333984,40.7937812805176,"Credit card",23.16,20,"evening",6.6465742,11.3843797856049,1306,21.7,51,14,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,1.6,-73.9665451049805,40.7536125183105,"Standard rate",-73.9646606445313,40.7714157104492,"Cash",9.8,0,"night",2.574944,9.94818652849741,579,5.6,51,16,"Overcast",0,0,1.284,"Donnerstag"
"VeriFone Inc.",1,2.53,-73.9876556396484,40.7215919494629,"Standard rate",-74.004035949707,40.7419891357422,"Cash",12.8,3,"night",4.0716302,12.1927710843373,747,7.8,47,16,"Overcast",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,4.1,-73.9675140380859,40.7522964477539,"Standard rate",-73.9989776611328,40.761116027832,"Credit card",20.75,0,"night",6.598294,12.9133858267717,1143,5.6,51,16,"Overcast",0,0,1.284,"Donnerstag"
"VeriFone Inc.",1,1.02,-73.9909896850586,40.7309303283691,"Standard rate",-74.0037231445313,40.7385215759277,"Credit card",10.38,17,"afternoon",1.6415268,8.97799511002445,409,8.9,89,3,"Light Rain",0,1,1.167,"Dienstag"
"VeriFone Inc.",1,0.6,-73.9693069458008,40.7611312866211,"Standard rate",-73.9609069824219,40.7609596252441,"Credit card",7.56,11,"morning",0.965604,6.48648648648649,333,25,36,12,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",1,2,-73.9941024780273,40.7325859069824,"Standard rate",-73.9778900146484,40.7545738220215,"Cash",10.8,13,"afternoon",3.21868,10.5726872246696,681,4.4,51,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",4,2.9,-73.9889984130859,40.6919136047363,"Standard rate",-74.0127029418945,40.701717376709,"Cash",11.3,16,"afternoon",4.667086,21.219512195122,492,11.1,47,16,"Overcast",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,1.2,-74.0006256103516,40.7296981811523,"Standard rate",-73.9856872558594,40.7276763916016,"Credit card",12.7,0,"night",1.931208,6.42857142857143,672,16.7,50,16,"Mostly Cloudy",0,0,1.264,"Montag"
"VeriFone Inc.",2,1.6,-73.975700378418,40.7513694763184,"Standard rate",-73.9958114624024,40.7442283630371,"Credit card",10.8,16,"afternoon",2.574944,12.2553191489362,470,26.7,40,12,"Scattered Clouds",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,2.3,-73.9806137084961,40.7831611633301,"Standard rate",-73.9473724365234,40.7769813537598,"Credit card",19,15,"afternoon",3.701482,6.07929515418502,1362,25.6,46,16,"Clear",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,1.7,-73.9743576049805,40.7935791015625,"Standard rate",-73.9879989624023,40.7718200683594,"Cash",8.3,6,"night",2.735878,15.9791122715405,383,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",1,11.7,-73.870979309082,40.773811340332,"Standard rate",-74.0013275146484,40.6846656799316,"Credit card",42.88,18,"afternoon",18.829278,25.4347826086957,1656,11.1,43,16,"Overcast",0,0,1.297,"Samstag"
"VeriFone Inc.",4,1.62,-73.9977874755859,40.7566261291504,"Standard rate",-73.9754409790039,40.7558135986328,"Credit card",14.05,10,"morning",2.6071308,5.44029850746269,1072,25,36,12,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,2.89,-73.9751968383789,40.7571716308594,"Standard rate",-74.0020065307617,40.7347984313965,"Cash",12.3,11,"morning",4.6509926,13.4766839378238,772,12.8,51,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",1,0.72,-73.9986877441406,40.7279243469238,"Standard rate",-73.9889907836914,40.7230567932129,"Cash",6.3,14,"afternoon",1.1587248,7.85454545454545,330,27.8,33,12,"Partly Cloudy",0,0,1.155,"Mittwoch"
"VeriFone Inc.",1,2.1,-73.9912948608399,40.7499847412109,"Standard rate",-73.9692840576172,40.7611618041992,"Cash",13.8,17,"afternoon",3.379614,6.57391304347826,1150,7.2,56,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,1.5,-73.9778213500977,40.7341117858887,"Standard rate",-73.9902572631836,40.7306594848633,"Cash",9.8,9,"morning",2.41401,8.62619808306709,626,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",1,0.74,-73.9769134521484,40.7646713256836,"Standard rate",-73.9658508300781,40.7637825012207,"Credit card",7.56,18,"afternoon",1.1909116,7.16129032258065,372,7.2,60,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",5,1.08,-73.990852355957,40.7556686401367,"Standard rate",-73.9812927246094,40.7473182678223,"Cash",9.3,11,"morning",1.7380872,5.89984825493172,659,8.9,83,16,"Overcast",0,0,1.264,"Dienstag"
"VeriFone Inc.",1,3.11,-74.0039749145508,40.7383766174316,"Standard rate",-73.9844055175781,40.7750587463379,"Credit card",14.76,3,"night",5.0050474,18.8484848484848,594,5,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,1.07,-73.9918441772461,40.7515678405762,"Standard rate",-74.0024032592774,40.760498046875,"Cash",7.8,17,"afternoon",1.7219938,11.8523076923077,325,25.6,43,12,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,19.4,0,0,"JFK",0,0,"Credit card",63.35,7,"morning",31.221196,35.0075187969925,1995,3.9,49,16,"Clear",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,3.5,-73.9766235351563,40.7591285705566,"Standard rate",-73.9449996948242,40.8000984191895,"Credit card",15.8,21,"evening",5.63269,19.9367088607595,632,20.6,63,16,"Scattered Clouds",0,0,1.264,"Montag"
"VeriFone Inc.",1,2.5,-73.9794692993164,40.7776412963867,"Standard rate",-73.9753112792969,40.752571105957,"Cash",15.8,17,"afternoon",4.02335,7.35294117647059,1224,9,87,3,"Light Rain",0,1,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,2.8,-73.9731903076172,40.7926483154297,"Standard rate",-73.9458999633789,40.8276023864746,"Credit card",15.3,12,"morning",4.506152,9.95064165844028,1013,26.7,35,12,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,0.58,-73.9812622070313,40.7445297241211,"Standard rate",-73.9777374267578,40.7514495849609,"Cash",5.3,5,"night",0.9334172,16.9756097560976,123,21.1,87,16,"Overcast",0,0,1.133,"Freitag"
"VeriFone Inc.",5,1.61,-73.9765472412109,40.7881202697754,"Standard rate",-73.9540786743164,40.775390625,"Credit card",9.3,22,"evening",2.5910374,15.622641509434,371,7.2,90,14,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",1,3.31,0,0,"Standard rate",0,0,"Credit card",18.36,22,"evening",5.3269154,11.7283464566929,1016,7.8,47,16,"Clear",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,10.5,-73.990966796875,40.7505264282227,"Standard rate",-73.9075546264649,40.8495826721191,"Cash",33.3,21,"evening",16.89807,23.9847715736041,1576,1.7,54,16,"Clear",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,0.8,0,0,"Standard rate",0,0,"Cash",5.8,16,"afternoon",1.287472,10.2857142857143,280,11.1,47,16,"Overcast",0,0,1.297,"Samstag"
"VeriFone Inc.",1,0.77,-73.9919891357422,40.764289855957,"Standard rate",-73.9822082519531,40.7678298950195,"Cash",5.8,14,"afternoon",1.2391918,11.4545454545455,242,8.9,80,16,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",2,1.1,-73.9855728149414,40.7633323669434,"Standard rate",-73.9750366210938,40.753231048584,"Cash",8.3,3,"night",1.770274,8.59002169197397,461,5,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",5,0.41,-73.9901809692383,40.756721496582,"Standard rate",-73.982292175293,40.7572593688965,"Cash",4.8,8,"morning",0.6598294,7.76842105263158,190,23.9,73,12,"Scattered Clouds",0,0,1.155,"Donnerstag"
"VeriFone Inc.",1,0.48,-73.9725341796875,40.7623329162598,"Standard rate",-73.9709548950195,40.7573509216309,"Cash",5.8,18,"afternoon",0.7724832,5.93814432989691,291,10.6,41,16,"Overcast",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",2,0.8,-73.9278411865234,40.6978416442871,"Standard rate",-73.931755065918,40.7058181762695,"Cash",6.3,1,"night",1.287472,13.4579439252336,214,23.3,62,16,"Clear",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.3,-73.921989440918,40.7414436340332,"Standard rate",-73.9037704467773,40.7470626831055,"Cash",8.8,2,"night",2.092142,10.1079913606911,463,21.1,93,11,"Overcast",0,0,1.133,"Freitag"
"VeriFone Inc.",6,1.46,-73.976921081543,40.7801513671875,"Standard rate",-73.9810104370117,40.7641181945801,"Cash",8.3,12,"morning",2.3496364,11.4260869565217,460,25.6,71,14,"Partly Cloudy",0,0,1.155,"Donnerstag"
"VeriFone Inc.",1,1.04,-73.9581527709961,40.6469497680664,"Standard rate",-73.9723739624024,40.6457786560059,"Cash",7.3,5,"night",1.6737136,12.8659793814433,291,5,51,16,"Clear",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,1.5,-73.9950485229492,40.7249221801758,"Standard rate",-73.9771194458008,40.7140884399414,"Credit card",11.15,18,"afternoon",2.41401,12.9186602870813,418,21.1,93,3,"Light Rain",0,1,1.133,"Donnerstag"
"VeriFone Inc.",1,0.58,-74.0000152587891,40.7382431030273,"Standard rate",-74.006477355957,40.7332534790039,"Cash",5.3,19,"evening",0.9334172,9.49090909090909,220,10,43,16,"Scattered Clouds",0,0,1.297,"Samstag"
"VeriFone Inc.",1,12.16,-73.9901504516602,40.756706237793,"Standard rate",-73.8280868530273,40.7740211486816,"Cash",40.84,14,"afternoon",19.5695744,32.6199701937407,1342,4.4,51,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,4.43,-73.9941101074219,40.751220703125,"Standard rate",-74.0166091918945,40.7056694030762,"Cash",20.8,21,"evening",7.1293762,11.3995711222302,1399,7.2,90,12,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,5.2,-73.7929611206055,40.7090377807617,"Standard rate",-73.8536376953125,40.6755752563477,"Cash",21.3,2,"night",8.368568,12.8659793814433,1455,5,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",2,2.41,-73.9819259643555,40.7792053222656,"Standard rate",-73.9907913208008,40.7506256103516,"Cash",13.3,22,"evening",3.8785094,10.1355140186916,856,21.1,53,14,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",1,1.09,-73.9907836914063,40.7662353515625,"Standard rate",-73.9811477661133,40.7793502807617,"Credit card",8.16,20,"evening",1.7541806,17.8363636363636,220,21.1,93,9,"Partly Cloudy",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,4.43,-73.9651336669922,40.7593421936035,"Standard rate",-73.9597930908203,40.8086395263672,"Credit card",23.16,14,"afternoon",7.1293762,11.0519750519751,1443,8.9,83,16,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",3,5.5,-74.006591796875,40.7513618469238,"Standard rate",-73.9345779418945,40.7536277770996,"Credit card",24.8,20,"evening",8.85137,13.0263157894737,1520,21.7,51,14,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",2,0.8,-73.9969177246094,40.7225189208984,"Standard rate",-73.9898986816406,40.7331199645996,"Credit card",7.56,13,"afternoon",1.287472,10.1052631578947,285,14.4,49,16,"Overcast",0,0,1.297,"Samstag"
"VeriFone Inc.",2,1.28,-73.9892349243164,40.7579231262207,"Standard rate",-73.9790115356445,40.7733612060547,"Cash",7.3,7,"morning",2.0599552,12.7645429362881,361,22.8,71,14,"Clear",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.6,-73.9971466064453,40.7239227294922,"Standard rate",-73.9803085327149,40.725471496582,"Credit card",11.9,17,"afternoon",2.574944,8.44574780058651,682,3.3,48,16,"Clear",0,0,1.284,"Freitag"
"VeriFone Inc.",1,1.44,-73.9784698486328,40.7533302307129,"Standard rate",-73.9611282348633,40.7606925964356,"Credit card",9.96,12,"morning",2.3174496,10.6229508196721,488,22.2,61,16,"Scattered Clouds",0,0,1.297,"Montag"
"Creative Mobile Technologies, LLC",1,7,-73.9582366943359,40.782600402832,"Standard rate",-73.9298782348633,40.8603630065918,"Cash",23.3,7,"morning",11.26538,18.2873730043541,1378,22.8,76,12,"Overcast",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",2,1.5,-74.0114440917969,40.7157020568848,"Standard rate",-73.9971923828125,40.7248878479004,"Cash",9.3,20,"evening",2.41401,10.4651162790698,516,21.1,93,9,"Partly Cloudy",0,0,1.133,"Donnerstag"
"VeriFone Inc.",5,0.71,-73.9948043823242,40.7402114868164,"Standard rate",-74.0042877197266,40.7430534362793,"Credit card",8.16,17,"afternoon",1.1426314,8.66440677966102,295,25.6,45,16,"Partly Cloudy",0,0,1.264,"Montag"
"VeriFone Inc.",2,0.52,-73.9914245605469,40.7497367858887,"Standard rate",-73.9839935302734,40.7470932006836,"Cash",7.3,10,"morning",0.8368568,4.10526315789474,456,25,36,12,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,4.27,-73.9938888549805,40.7433815002441,"Standard rate",-73.9477767944336,40.7706909179688,"Credit card",17.8,14,"afternoon",6.8718818,13.2175408426483,1163,26.7,35,12,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",1,2.11,-73.9822692871094,40.7771797180176,"Standard rate",-73.9984130859375,40.7505111694336,"Credit card",11.16,12,"morning",3.3957074,18,422,8.3,27,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",5,4,-73.9663848876953,40.7676544189453,"Standard rate",-73.9492492675781,40.7628555297852,"Credit card",17.76,23,"evening",6.43736,18.8235294117647,765,21,49,16,"Mostly Cloudy",0,0,1.264,"Montag"
"VeriFone Inc.",1,2.11,-73.9995422363281,40.7437744140625,"Standard rate",-73.9758377075195,40.7553062438965,"Credit card",11.16,5,"night",3.3957074,16.585152838428,458,10,59,16,"Overcast",0,0,1.264,"Dienstag"
